Date,Keyword,SMS,Result
2025-03-09 00:00:00,기타,[국제발신] TeIegram??????에 따라 6시간 이내로 미???증시 ??정이 삭??되오니 인???바랍니다,[국제발신] TeIegram에 따라[TIME] 간이내로 미 증시정이 삭되오니 인 바랍니다
2025-03-09 00:00:00,기타,[국제발신]TeIegram   책에 따라 6     이내로 미   증시   정이 삭  되오니 인   바랍니다,[국제발신] TeIegram 책에 따라 6이내로 미 증시정이 삭되오니 인 바랍니다
2025-03-09 00:00:00,기타,[국외발신]TeIegram정？？？상 ？？정이 삭제 예정이니 6？？간？？ 인？？？을 완？？？？？？？？？？？.,[국외 발신] TeIegram 정상정이 삭제 예정이니 6간인을 완
2025-03-09 00:00:00,기타,귀하의TeIegram계정이 비활성화될 예정이니  에 ????인하여 ???증을 ???행해주세요,귀하의 TeIegram 계정이 비활성화될 예정이니 에인하여증을 행해주세요
2025-03-09 00:00:00,기타,[국외발신]텔레그램 계정 비활성화를 방지하려면  에서 인증을 완료해 주세요.,[국외 발신] 텔레그램 계정비활성화를 방지하려면에서 인증을 완료해주세요
2025-03-09 00:00:00,기타,[국외발신] T e Ieg ram정   을 위반하여 계   삭제 예정이니 5시간내    증       다,[국외 발신] TeIegram정을 위반하여 계삭제 예정이니[TIME] 간 내증다
2025-03-09 00:00:00,기타,[국외발신]텔레그램 귀하의 계정 이상발생 보안센터에 접속해 인증후 해결하세요 계정 정지됩니다,[국외 발신] 텔레그램 귀하의 계정이상 발생 보안센터에 접속해 인증 후 해결하세요 계정 정지됩니다
2025-03-09 00:00:00,기타,[국외발신]T？el？？e？gra？m정책상 ？？？퇴？？정이니 6？？간？？ ？？？증바랍니다.,[국외 발신] Telegram 정책상 퇴정이니 6간증 바랍니다
2025-03-09 00:00:00,기타,[국외발신]Te？Ie？g？r？am？？？책에 따라 6시간내 미？？？증시 ？？정이 삭？？오니 ？？？？？？바랍니다.,[국외 발신] TeIegram 책에 따라[TIME] 간 내 미 증시정이삭 오니 바랍니다
2025-03-09 00:00:00,기타,[국외발신]T？e？l？e？gra？m？？？책？？？ 탈퇴？？？？？이？？ 접속 후 ？？？증바랍니다.,[국외 발신] Telegram 책 탈퇴이 접속후증 바랍니다
2025-03-09 00:00:00,기타,TeIegram정책 위반 회원님의 계정은 12시간 이내에 재인증 되지 않을시 탈퇴예정,TeIegram 정책위반 회원님의 계정은[TIME] 간이내에 재인증되지 않을 시 탈퇴 예정
2025-03-09 00:00:00,기타,[국제발신]T?el?e?gram정???을 ??반하여 계???삭제 ??정이니 6??간내??????바랍니다.,[국제발신] Telegram정을 반하여 계삭 제정이니 6간 내 바랍니다
2025-03-09 00:00:00,기타,T??el??e??gram정?????? 위반으로  12시간 이내 재인증되지 계?????? 탈퇴예정,Telegram 정위반으로 [TIME] 간이 내재인증되지 계 탈퇴 예정
2025-03-09 00:00:00,기타,[국외발신] T el e gram정   을   반하여 계   삭제   정이니 6  간내      바랍니다,[국외 발신] Telegram정을 반하여 계삭 제정이니 6간 내 바랍니다
2025-03-09 00:00:00,기타,[국외발신]T？e？Ie？gr？am비정상적인 ？？그인감지.  보안인？？？으로 계？？？을 보호하세요.,[국외 발신] TeIegram 비정상적인 그 인감지 보안인으로 계을 보호하세요
2025-03-09 00:00:00,기타,[국외발신][？？？？？그？？？]정？？？？？반로 ？？？？？이 삭제예정이니 ？？？속하여 취소바랍니다,[국외 발신][그 정반로이 삭제 예정이니 속하여 취소 바랍니다
2025-03-09 00:00:00,기타,[국외발신][？？？？？그？？？]정？？？위반으로 ？？정이 삭제예정이니 접속하여 취소바랍니다.,[국외 발신][그 정위반으로 정이 삭제 예정이니 접속하여 취소 바랍니다
2025-03-09 00:00:00,기타,[국외발신]T？e？l？e？gra？m？？？책상 탈？？？？정이？？ 시간내 ？？？？？？？？랍니다,[국외 발신] Telegram 책상 탈정이 시간 내랍니다
2025-03-09 00:00:00,기타,[국외발신]？？e？？egr？？m정책상 ？？？퇴예정이니 6시간내 인？？？？？랍니다.,[국외 발신] eegrm 정책상 퇴 예정이니[TIME] 간 내인 랍니다
2025-03-09 00:00:00,기타,[국외발신]Te？Ie？g？r？am？？？？책？？？？？？ 탈？？？？？？？이？？ 6시간내 ？？？？？？바랍？？？？.,[국외 발신] TeIegram 책탈이[TIME] 간내 바랍
2025-03-09 00:00:00,기타,[국외발신]T？e？l？e？gra？m？？？책？？？ 탈퇴？？？？？？？？？ 접속 후 ？？？증바랍？？다.,[국외 발신] Telegram 책 탈퇴 접속 후 증 바랍다
2025-03-09 00:00:00,기타,[국제발신]카카오계정 이용규정 위반으로 계정이 제한예정이니 확인을 위해  고객센터로 연락하세요.,[국제발신] 카카오 계정 이용 규정 위반으로 계정이 제한 예정이니 확인을 위해 고객센터로 연락하세요
2025-03-09 00:00:00,공공기관,[국외발신][정부24]법적기준초과로인한*과징금미납(사전통지서)발급완료:,[국외 발신][정부 24] 법적 기준 초과로 인한 과징금 미납 사전 통지서 발급 완료[URL]
2025-03-10 00:00:00,기타,[국외발신]T？el？e？gram정？？？을 ？？반하여 계？？？삭제 ？？정이니 6？？간？？ ？？？？？？바랍니다,[국외 발신] Telegram정을 반하여 계삭 제정이니 6간 바랍니다
2025-03-10 00:00:00,기타,Telegrem ？？？책상 탈？？？？정이？？ 12시간내 보안？？？？？？바랍니다.[FW],Telegrem 책상 탈정이[TIME] 간 내 보안 바랍니다
2025-03-10 00:00:00,택배,[Web발신][로 젠]송장번호(5828********97) 주 소불일치로물품: 보관중입니다.       [FW],[Web발신][로젠]송장번호[NUM] 주소 불일치로 물품 보관 중입니다
2025-03-10 00:00:00,기타,[국외발신][텔？레？그？램]사용규칙을 위？반하여 12시간 후 계정 해？지됩니다.  에 접속하여 인증하세요 .,[국외 발신][텔레그램] 사용규칙을 위반하여 [TIME] 간 후 계정해지됩니다에 접속하여 인증하세요
2025-03-10 00:00:00,택배,[Web발신][로 젠]송장번호(5828******97) 주 소불일치로물품: 보관중입니다 [    ],[Web발신][로젠]송장번호[NUM] 주소 불일치로 물품 보관 중입니다[URL]
2025-03-10 00:00:00,기타,텔????램 ??용???책 위반 탈????정입니다. 6시간이내 재인증을 통해 보호바랍니다.,텔램용 책 위반 탈정입니다[TIME] 간이 내재인증을 통해 보호 바랍니다
2025-03-10 00:00:00,기타,[국제발신]T el e gram 한층 강화된 보안을 위한 현재 이용자의 6시간이내 업데이트 안내,[국제발신] Telegram 한층 강화된 보안을 위한 현재 이용자의 [TIME] 간이 내 업데이트 안내
2025-03-10 00:00:00,기타,[국외발신]텔레그램 이용자 스팸 누적신고 해당아이디 삭제예정입니다 보안센터 해결하세요,[국외 발신] 텔레그램 이용자 스팸 누적 신고 해당 아이디 삭제 예정입니다 보안센터 해결하세요
2025-03-10 00:00:00,기타,[국외발신]텔레그램 이용고객 개인정보 유출 잠시후 아이디 삭제됩니다 보안센터 로그인 하세요,[국외 발신] 텔레그램 이용 고객 개인정보 유출 잠시 후 아이디 삭제됩니다 보안센터로그인하세요
2025-03-10 00:00:00,기타,[국제발신] Telegrem ??????책상 탈????????정이???? 12시간내 보안????????????바랍니다.,[국제발신] Telegrem 책상 탈정이[TIME] 간 내 보안 바랍니다
2025-03-10 00:00:00,기타,[국제발신]T el e gram정   을   반하여 계   삭제   정이니 6  간내      바랍니다.,[국제발신] Telegram정을 반하여 계삭 제정이니 6간 내 바랍니다
2025-03-10 00:00:00,택배,[로 젠]송장번호(5828********97) 주 소불일치로물품: 보관중입니다.<    >,[로젠]송장번호[NUM] 주소 불일치로 물품 보관 중입니다[URL]
2025-03-10 00:00:00,기타,[국외발신]T？el？e？gram정？？？ 안내 계？？？삭제 ？？정 12시간 ？？간？？ ？？？증요망,[국외 발신] Telegram 정안 내 계삭제정[TIME] 간간증 요망
2025-03-10 00:00:00,기타,보낸사람 : 006442463509647 [국외발신] T?el?e?gram 한층 강화된 보안을 위한 현재 이용자의 6시간이내 업데이트 안내,보낸 사람[NUM][국외발신] Telegram 한층 강화된 보안을 위한 현재 이용자의 [TIME] 간이 내 업데이트 안내
2025-03-10 00:00:00,택배,[로 젠]송장번호(5828******97) 주 소불일치로물품: 보관중입니다 [    ]      희진아 이것 엄마옷 아냐?,[로젠]송장번호[NUM] 주소 불일치로 물품 보관 중입니다[URL] 희진 아이것 엄마 옷아냐
2025-03-10 00:00:00,기타,텔레그램 사용자 스팸 신고 아이디 삭제예정입니다 보안센터 로그인 강화하세요,텔레그램 사용자 스팸 신고 아이디 삭제 예정입니다 보안센터로그인 강화하세요
2025-03-10 00:00:00,기타,[국제발신]사???자 ???보보??? 강화를 위해 공식 고??????터에서 보???단계를 ???화하세요,[국제발신] 사자보 보강화를 위해 공식 고터에서 보단계를 화하세요
2025-03-10 00:00:00,기타,T??el??e??gram ????용??????책 위반으로 탈????????정 6시간이내 인증바랍니다.,Telegram용책 위반으로 탈정[TIME] 간이 내 인증 바랍니다
2025-03-10 00:00:00,기타,[국제발신]Telegrem???책상 탈????정이?? 12시간내 보?????????바랍니다.,[국제발신] Telegrem 책상 탈정이[TIME] 간 내보 바랍니다
2025-03-10 00:00:00,기타,텔레그램 이용고객 개인정보 유출 잠시후 아이디 삭제됩니다 보안센터 로그인 하세요,텔레그램 이용 고객 개인정보 유출 잠시 후 아이디 삭제됩니다 보안센터로그인하세요
2025-03-10 00:00:00,택배,[Web발신][로 젠]송장번호(5828********97) 주 소불일치로물품: 보관중입니다.,[Web발신][로젠]송장번호[NUM] 주소 불일치로 물품 보관 중입니다
2025-03-10 00:00:00,공공기관,[국제발신] [경찰청통보문자] 위반통지문자가전달되었습니다 열람바람:,[국제발신][경찰청 통보 문자] 위반 통지문자가 전달되었습니다 열람 바람[URL]
2025-03-10 00:00:00,택배,송장번호(5828********97) 주 소불일치로물품: 보관중입니다.<  >,송장번호[NUM] 주소 불일치로 물품 보관 중입니다[URL]
2025-03-10 00:00:00,기타,Telegrem ??????책상 탈????????정이???? 5시간내 ????????????바랍니다.,Telegrem 책상 탈정이[TIME] 간내 바랍니다
2025-03-10 00:00:00,택배,[Web발신][로 젠]송장번호(5828********97) 주 소불일치로물품: 보관중입니다 [,[Web발신][로젠]송장번호[NUM] 주소 불일치로 물품 보관 중입니다[
2025-03-10 00:00:00,기타,[국외발신]텔레그램 사용자 정보노출 경고 보안센터 로그인해주세요 사용자 삭제예정입니다,[국외 발신] 텔레그램 사용자 정보 노출 경고 보안센터로그인해주세요 사용자 삭제 예정입니다
2025-03-10 00:00:00,공공기관,[국제발신] [*경찰청통보문자] 위반통지문자가전달되었습니다 열람바람:,[국제발신][경찰청 통보 문자] 위반 통지문자가 전달되었습니다 열람 바람[URL]
2025-03-10 00:00:00,기타,[국외발신] [TeI egram] 계정 규정 위반으로 12시간 후 자동 해지됩니다.  에 접속하여 제한해제하십시오.,[국외 발신][TeIegram] 계정 규정 위반으로 [TIME] 간 후 자동 해지됩니다에 접속하여 제한해제 하십시오
2025-03-10 00:00:00,기타,T?e?l?e?gra?m???책위반으로 탈????정이?? 5시간내 ???증??랍??다,Telegram 책 위반으로 탈정이[TIME] 간 내 증랍다
2025-03-10 00:00:00,공공기관,[Web발신]귀하의 미납 금액이 확인되었습니다. 이에 따른 추심 절차가 진행될 예정입니다,[Web발신] 귀하의 미납 금액이 확인되었습니다 이에 따른 추심 절차가 진행될 예정입니다
2025-03-10 00:00:00,택배,송장번호(5828******97) 주 소불일치로물품: 보관중입니다.,송장번호[NUM] 주소 불일치로 물품 보관 중입니다
2025-03-10 00:00:00,택배,[로 젠]송장번호(5828******97) 주 소불일치로물품: 보관중입니다 [    ],[로젠]송장번호[NUM] 주소 불일치로 물품 보관 중입니다[URL]
2025-03-10 00:00:00,기타,[국제발신]텔레그램 이용자 개인정보 노출 아이디 삭제 예정 입니다 보안센터 로그인 강화하세요,[국제발신] 텔레그램 이용자 개인정보 노출 아이디 삭제 예정입니다 보안센터로그인 강화하세요
2025-03-10 00:00:00,기타,[국제발신]텔레그램 이용자 스팸 누적신고 해당아이디 삭제예정입니다 보안센터 해결하세요,[국제발신] 텔레그램 이용자 스팸 누적 신고 해당 아이디 삭제 예정입니다 보안센터 해결하세요
2025-03-10 00:00:00,기타,[국제발신]T?el?e?gram 한층 강화된 보안을 위한 현재 이용자의 6시간이내 업데이트 안내,[국제발신] Telegram 한층 강화된 보안을 위한 현재 이용자의 [TIME] 간이 내 업데이트 안내
2025-03-10 00:00:00,기타,[국제발신]텔????램 ??용???책 위반 탈????정입니다. 6시간이내 재인증을 통해 보호바랍니다.,[국제발신] 텔램용 책 위반 탈정입니다[TIME] 간이 내재인증을 통해 보호 바랍니다
2025-03-10 00:00:00,기타,[국제발신][텔?레?그?램]사용규칙을 위?반하여 12시간 후 계정 해?지됩니다.  에 접속하여 인증하세요 .,[국제발신][텔레그램] 사용 규칙을 위반하여 [TIME] 간 후 계정해지됩니다에 접속하여 인증하세요
2025-03-10 00:00:00,기타,[국제발신]Telegrem ???책상 탈????정이?? 12시간내 보안??????바랍니다.,[국제발신] Telegrem 책상 탈정이[TIME] 간 내 보안 바랍니다
2025-03-10 00:00:00,택배,[로 젠]송장번호(5828********97) 주 소불일치로물품: 보관중입니다.<  >,[로젠]송장번호[NUM] 주소 불일치로 물품 보관 중입니다[URL]
